0 1.169674e+00 4.761634e-01
1 1.171177e+00 4.741352e-01
2 1.175467e+00 4.659928e-01
3 1.175332e+00 4.659923e-01
4 1.190460e+00 4.897551e-01
5 1.195825e+00 4.978926e-01
6 1.213671e+00 4.371175e-01
7 1.214666e+00 4.394677e-01
8 1.219530e+00 4.149554e-01
9 1.211017e+00 4.230962e-01
10 1.217927e+00 4.198756e-01
11 1.215482e+00 4.257741e-01
12 1.175432e+00 4.340305e-01
13 1.173088e+00 4.314792e-01
14 1.170616e+00 4.323468e-01
15 1.151204e+00 4.310954e-01
16 1.148482e+00 4.315942e-01
17 1.151390e+00 4.275790e-01
18 1.201746e+00 4.577465e-01
19 1.229988e+00 4.443433e-01
20 1.246204e+00 4.399294e-01
21 1.246657e+00 4.401386e-01
22 1.307665e+00 4.495643e-01
23 1.308437e+00 4.487914e-01
24 1.314888e+00 4.358686e-01
25 1.303948e+00 4.486125e-01
26 1.301816e+00 4.441374e-01
27 1.274278e+00 4.497717e-01
28 1.269464e+00 4.482525e-01
29 1.249368e+00 4.481418e-01
30 1.222683e+00 4.378939e-01
31 1.237257e+00 4.425455e-01
32 1.236227e+00 4.436629e-01
33 1.236225e+00 4.433179e-01
34 1.243769e+00 4.417809e-01
35 1.234847e+00 4.303951e-01
36 1.233007e+00 4.281640e-01
37 1.232663e+00 4.285743e-01
38 1.248101e+00 4.456467e-01
39 1.239007e+00 4.131610e-01
40 1.233585e+00 4.177626e-01
41 1.234217e+00 4.205796e-01
42 1.294208e+00 4.352583e-01
43 1.278628e+00 4.326583e-01
44 1.262077e+00 4.034129e-01
45 1.260923e+00 3.944733e-01
46 1.277513e+00 4.053480e-01
47 1.298760e+00 4.329272e-01
48 1.297616e+00 4.323584e-01
49 1.284845e+00 4.034372e-01
50 1.263924e+00 3.987507e-01
51 1.259067e+00 4.048396e-01
52 1.233015e+00 4.217142e-01
53 1.236561e+00 4.081635e-01
54 1.216961e+00 4.314724e-01
55 1.208229e+00 4.395189e-01
56 1.215634e+00 4.202275e-01
57 1.219619e+00 4.182871e-01
58 1.209075e+00 4.240334e-01
59 1.217214e+00 4.308620e-01
60 1.172750e+00 4.909174e-01
61 1.165185e+00 4.327556e-01
62 1.164111e+00 4.443641e-01
63 1.160422e+00 4.472265e-01
64 1.157240e+00 4.468046e-01
65 1.166016e+00 4.336497e-01
