0 8.244900e-01 6.063136e-01
1 8.243757e-01 6.100530e-01
2 8.168559e-01 6.180878e-01
3 8.189324e-01 6.179944e-01
4 8.076115e-01 6.217514e-01
5 7.867606e-01 5.917172e-01
6 7.847739e-01 6.244804e-01
7 7.853945e-01 5.954441e-01
8 7.541537e-01 5.721775e-01
9 7.517625e-01 5.623430e-01
10 7.684350e-01 5.651040e-01
11 7.685732e-01 5.662514e-01
12 7.537328e-01 5.595441e-01
13 7.374007e-01 5.527624e-01
14 7.368964e-01 5.444354e-01
15 7.328672e-01 4.975550e-01
16 7.050810e-01 5.022281e-01
17 7.270205e-01 5.018507e-01
18 7.330293e-01 5.053926e-01
19 7.484229e-01 5.132093e-01
20 7.436512e-01 5.095186e-01
21 7.268361e-01 4.985395e-01
22 7.200127e-01 5.020835e-01
23 7.111794e-01 4.886988e-01
24 7.117376e-01 4.893553e-01
25 7.178514e-01 4.841099e-01
26 7.190120e-01 4.797385e-01
27 7.108098e-01 5.218008e-01
28 7.098306e-01 5.283019e-01
29 7.107101e-01 5.314816e-01
30 7.131363e-01 5.346726e-01
31 6.557541e-01 5.064591e-01
32 6.303486e-01 5.078946e-01
33 6.404644e-01 5.061757e-01
34 6.394711e-01 4.855828e-01
35 6.354863e-01 4.894815e-01
36 6.415370e-01 4.415391e-01
37 6.472804e-01 4.377696e-01
38 6.322110e-01 4.400707e-01
39 6.207543e-01 4.463674e-01
40 6.253466e-01 4.343899e-01
41 6.248942e-01 4.349683e-01
42 6.225910e-01 4.319457e-01
43 5.953079e-01 4.407386e-01
44 5.308485e-01 4.661062e-01
45 5.499474e-01 4.747794e-01
46 5.358917e-01 4.595909e-01
47 5.120977e-01 4.256150e-01
48 5.107376e-01 4.210629e-01
49 5.227470e-01 4.425975e-01
50 5.027588e-01 4.259167e-01
51 4.912060e-01 4.209095e-01
52 4.895773e-01 5.034905e-01
53 4.853258e-01 4.814658e-01
54 4.745174e-01 4.711630e-01
55 5.006346e-01 4.523833e-01
56 5.015516e-01 4.531556e-01
57 5.023320e-01 4.581908e-01
58 5.110725e-01 4.514496e-01
59 5.094483e-01 4.490520e-01
60 5.143534e-01 4.514362e-01
61 5.085307e-01 4.370068e-01
62 4.874175e-01 4.022050e-01
63 4.835482e-01 3.983644e-01
64 4.575868e-01 4.136602e-01
65 4.515946e-01 4.287372e-01
66 4.418277e-01 4.474191e-01
67 5.024223e-01 4.458737e-01
68 5.026188e-01 4.458588e-01
69 5.017458e-01 4.068816e-01
70 5.158565e-01 4.504303e-01
71 5.253252e-01 4.496429e-01
72 5.323079e-01 4.553760e-01
73 5.356406e-01 4.533817e-01
74 5.510311e-01 4.140325e-01
75 5.082322e-01 3.845809e-01
76 5.088102e-01 3.870680e-01
77 5.063294e-01 3.816348e-01
78 5.508559e-01 4.069643e-01
79 5.468870e-01 4.092543e-01
80 5.423431e-01 4.052421e-01
81 5.338222e-01 4.085994e-01
82 5.281835e-01 4.024396e-01
83 5.450586e-01 4.165620e-01
84 5.393402e-01 4.369050e-01
85 5.155206e-01 4.426451e-01
86 5.151681e-01 4.397870e-01
87 4.853449e-01 4.222886e-01
88 4.939750e-01 4.320681e-01
89 5.050627e-01 4.512724e-01
90 4.903157e-01 4.508519e-01
91 5.291995e-01 4.898365e-01
92 5.215628e-01 4.812592e-01
93 5.230138e-01 4.799855e-01
94 4.902552e-01 5.276358e-01
95 4.907667e-01 5.216525e-01
96 4.835085e-01 5.080062e-01
97 4.714820e-01 5.077358e-01
98 4.693289e-01 5.074649e-01
99 4.707702e-01 5.064079e-01
100 4.539857e-01 4.929312e-01
101 4.452823e-01 5.005912e-01
102 3.987535e-01 5.051537e-01
103 4.007556e-01 4.991346e-01
104 4.004758e-01 4.989437e-01
105 3.974143e-01 5.046793e-01
