0 7.773206e-01 2.243597e-01
1 7.893883e-01 1.660738e-01
2 7.676100e-01 1.458003e-01
3 8.020627e-01 2.113436e-01
4 7.866215e-01 2.060279e-01
5 7.820672e-01 1.981076e-01
6 7.764194e-01 1.831272e-01
7 7.739124e-01 1.812216e-01
8 7.661760e-01 1.961663e-01
9 7.733759e-01 1.834245e-01
10 7.423611e-01 1.127644e-01
11 7.499994e-01 1.383612e-01
12 7.700094e-01 1.185010e-01
13 7.425946e-01 1.151748e-01
14 7.387029e-01 1.250105e-01
15 7.477109e-01 1.083109e-01
16 7.441725e-01 1.154856e-01
17 7.297597e-01 1.158808e-01
18 7.146655e-01 1.199919e-01
19 7.150261e-01 1.133463e-01
20 7.158550e-01 1.145701e-01
21 7.432124e-01 1.688710e-01
22 7.233742e-01 1.467866e-01
23 7.189107e-01 1.096503e-01
24 7.157373e-01 1.167359e-01
25 7.154004e-01 1.180696e-01
26 7.828557e-01 1.291294e-01
27 7.810823e-01 9.686115e-02
28 7.844140e-01 9.918998e-02
29 7.786940e-01 9.499708e-02
30 8.163438e-01 7.918378e-02
31 8.329646e-01 8.441216e-02
32 8.443962e-01 8.990045e-02
33 8.439777e-01 8.584124e-02
34 8.409948e-01 8.961910e-02
35 8.506446e-01 8.077865e-02
36 8.365244e-01 7.862422e-02
37 8.433094e-01 7.818708e-02
38 8.653514e-01 7.991193e-02
39 8.718203e-01 9.674311e-02
40 8.810936e-01 9.505796e-02
41 8.956945e-01 1.156152e-01
42 8.932178e-01 1.217485e-01
43 8.840250e-01 1.275736e-01
44 8.790181e-01 1.222119e-01
45 8.763525e-01 1.179974e-01
46 8.862450e-01 1.536286e-01
47 8.540183e-01 1.296532e-01
48 8.605443e-01 1.273527e-01
49 8.611860e-01 1.311374e-01
50 8.735268e-01 1.604888e-01
51 8.537476e-01 1.523455e-01
52 8.340678e-01 1.432811e-01
53 8.471336e-01 1.294988e-01
54 8.504992e-01 1.617707e-01
55 8.419056e-01 1.678906e-01
56 8.324131e-01 1.676951e-01
57 8.080018e-01 8.525084e-02
58 8.355675e-01 4.697783e-02
59 8.367308e-01 4.610144e-02
60 8.280013e-01 4.613204e-02
61 8.351712e-01 5.176837e-02
62 8.471744e-01 4.849035e-02
63 8.081486e-01 6.646539e-02
64 8.198358e-01 8.021276e-02
65 8.334995e-01 7.782489e-02
66 8.362677e-01 6.357021e-02
67 8.223528e-01 4.607006e-02
68 8.147995e-01 4.691352e-02
69 8.075593e-01 4.079306e-02
70 8.047474e-01 3.889633e-02
71 8.460173e-01 4.480144e-02
72 8.394631e-01 3.914458e-02
73 8.267856e-01 7.079430e-02
74 8.084202e-01 5.756119e-02
75 7.927724e-01 5.302393e-02
76 7.947798e-01 4.973466e-02
77 7.950112e-01 5.074748e-02
78 8.344272e-01 5.343077e-02
79 8.458333e-01 6.211322e-02
80 8.652131e-01 4.205125e-02
81 8.709148e-01 4.540693e-02
82 8.858095e-01 3.123915e-02
83 8.987236e-01 2.613058e-02
84 9.000500e-01 2.441769e-02
85 8.890130e-01 -2.025675e-02
